filename,sample_rate,duration_sec,num_samples,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,split
CTjOxMr8S-g_26.wav,22050,9.852,217228,0.079575,0.463386,5406.69,2826.45,8783.93,train
FLTWUsc03mg_120.wav,22050,10.0,220500,0.093289,0.264377,2844.88,2524.12,5625.79,train
KTundMH6oKI_20.wav,22050,10.0,220500,0.121207,0.189862,2429.41,1612.55,4319.58,train
8esWnza3zjo_30.wav,22050,10.0,220500,0.29231,0.229798,2478.63,1713.8,4687.62,train
u3wh226Y484_27.wav,22050,9.067,199930,0.029477,0.251365,3144.86,1548.06,4174.03,train
4jM3o6M_Jn4_30.wav,22050,10.0,220500,0.072433,0.131459,2410.54,2257.57,4698.29,train
NpD3uEqV5Us_40.wav,22050,10.0,220500,0.145783,0.17307,2696.8,2177.92,4870.58,train
xn_Nh8CHpIM_40.wav,22050,10.0,220500,0.103767,0.111767,1409.21,832.16,2299.38,train
sredPxd48MI_0.wav,22050,8.057,177664,0.049223,0.049998,1047.04,1219.44,2086.43,train
3inX4FDcZQc_0.wav,22050,10.0,220500,0.02952,0.441871,4403.86,2905.51,7772.91,train
vESn3arYPfQ_30.wav,22050,10.0,220500,0.04549,0.187599,3234.78,2644.35,6181.03,train
tbB1ELI00K4_40.wav,22050,10.0,220500,0.026613,0.2207,2968.39,2127.02,5088.53,train
K-oe-8C-Bvw_290.wav,22050,10.0,220500,0.062739,0.161944,3113.39,2977.81,6985.85,train
TMwSHmPrxFA_30.wav,22050,10.0,220500,0.009819,0.267974,3837.87,2695.68,7124.47,train
3SY0x9DGB60_30.wav,22050,10.0,220500,0.008357,0.10145,1750.1,1768.58,3158.59,train
-HyoOgMoEXA_30.wav,22050,10.0,220500,0.067982,0.091228,1900.75,2066.34,3695.62,train
hbeTKIjzU1A_10.wav,22050,10.0,220500,0.138825,0.074985,1665.94,2020.43,3619.2,train
UkQ393BgTS4_300.wav,22050,10.0,220500,0.030579,0.171992,2759.92,2669.89,5416.25,train
r-HoLRU6Nng_230.wav,22050,10.0,220500,0.009316,0.134755,3159.02,2778.65,6337.88,train
8R7BdIF83WM_30.wav,22050,10.0,220500,0.01795,0.080892,1582.17,1925.21,2859.92,train
8L4nZgdA-CQ_110.wav,22050,10.0,220500,0.063385,0.180239,3016.81,2492.84,5721.49,train
7Ywt_HtlS2g_20.wav,22050,9.675,213336,0.193431,0.07939,2302.54,2788.28,5570.0,train
bkrYYaKgesg_30.wav,22050,10.0,220500,0.071167,0.096608,1996.1,2000.81,3821.02,train
4rIBKP0jBcM_80.wav,22050,10.0,220500,0.117874,0.149212,2410.65,2060.45,4391.4,train
MOvB-6IaS0w_30.wav,22050,10.0,220500,0.125063,0.077341,2022.69,2659.8,4624.47,train
-AkrCGMWDxg_240.wav,22050,10.0,220500,0.147157,0.097508,1805.48,1632.25,3261.88,train
Xjqhrkmdj1c_450.wav,22050,10.0,220500,0.058507,0.097739,1853.78,1973.33,3316.76,train
s6hR7qOUJt4_8.wav,22050,9.062,199808,0.161168,0.132686,2060.43,2045.02,3511.21,train
R6hlz51qHQo_270.wav,22050,10.0,220500,0.187395,0.126869,2343.03,2038.92,4362.15,train
LcB2PyLi1jU_0.wav,22050,10.0,220500,0.519777,0.243428,4065.47,2713.52,7230.78,train
L_5vx0NemuY_29.wav,22050,9.592,211494,0.040918,0.132205,2062.79,1677.65,3875.14,train
XoROmqUNjck_0.wav,22050,10.0,220500,0.010983,0.115931,2183.5,2035.35,4739.23,train
_EIcU1KrKxk_30.wav,22050,10.0,220500,0.046777,0.077131,1290.75,1199.22,2819.48,train
TqOIhQvDTjI_90.wav,22050,10.0,220500,0.04445,0.199925,3026.9,2595.17,5954.01,train
9tDZq-379-o_80.wav,22050,10.0,220500,0.000794,0.283511,3924.38,2928.63,7495.98,train
cKsBrnjC-ZE_10.wav,22050,10.0,220500,0.01812,0.355666,4537.86,3029.23,8355.33,train
6KPXNKlaAo8_60.wav,22050,10.0,220500,0.0629,0.198283,3275.07,2661.18,6407.25,train
2o__G_1d3zs_30.wav,22050,10.0,220500,0.02512,0.065848,2120.09,2613.61,4964.35,train
ZDecNuzbGwk_30.wav,22050,10.0,220500,0.060918,0.036331,1238.72,2043.35,2481.81,train
7fjn3FjfSec_210.wav,22050,10.0,220500,0.037216,0.120466,2107.64,2121.25,4311.74,train
szx7nMRZSIY_80.wav,22050,10.0,220500,0.019332,0.282812,3979.54,2537.94,6875.49,train
XbTazhNR5Cc_20.wav,22050,10.0,220500,0.071019,0.111467,2003.88,1986.45,3869.53,train
nYqrqf5YCww_90.wav,22050,10.0,220500,0.200617,0.072535,1924.74,2107.26,4057.09,train
4_xxXlSkwdU_20.wav,22050,10.0,220500,0.15416,0.298084,4119.53,2858.78,7719.88,train
BZksEQqQGgE_20.wav,22050,10.0,220500,0.047136,0.16011,3590.62,3042.87,7481.71,train
T_VwpVWMC1Q_28.wav,22050,9.089,200408,0.148942,0.180936,2416.35,1675.55,3367.25,train
PzwucLVlEOo_8.wav,22050,9.16,201968,0.171977,0.125253,1517.04,950.57,2548.03,train
CGnIrx8635o_30.wav,22050,10.0,220500,0.077921,0.091579,2061.37,2347.04,4237.29,train
HKgby13GaZM_60.wav,22050,10.0,220500,0.180221,0.123343,2582.42,2807.83,6069.39,train
5knBC5anEAo_30.wav,22050,10.0,220500,0.121931,0.113704,1860.52,2059.77,3789.27,train
-cU44hzuMJ4_140.wav,22050,10.0,220500,0.168697,0.123317,2590.97,2482.04,5360.09,train
oTm21XA-w90_19.wav,22050,9.416,207626,0.140208,0.158303,3099.46,2889.86,6881.37,train
zw3zPDIPZG4_0.wav,22050,10.0,220500,0.013696,0.206244,2776.0,1659.23,3704.56,train
sPy_cVjF1mA_310.wav,22050,10.0,220500,0.023496,0.204573,3158.83,2596.71,6160.44,train
aAGzibfPQd4_30.wav,22050,10.0,220500,0.007468,0.167033,3136.68,2466.61,5957.2,train
m_yjhvI3bw0_110.wav,22050,10.0,220500,0.008696,0.277259,3846.64,2639.29,7117.05,train
ZPkoBN-Kw7c_30.wav,22050,10.0,220500,0.043535,0.054833,1697.48,2147.81,3967.63,train
IQMVfKgbUqM_8.wav,22050,9.526,210048,0.060245,0.148342,2525.85,2424.31,5097.34,train
kp50Bn_QVnI_30.wav,22050,10.0,220500,0.014498,0.154972,2621.72,2565.37,5453.32,train
5hgyVp07TKs_30.wav,22050,10.0,220500,0.034514,0.063829,1603.63,1756.23,2834.86,train
JWuvTvsezyI_290.wav,22050,10.0,220500,0.136662,0.075709,1825.63,2102.43,3479.49,train
XPMTZb6hJx8_20.wav,22050,10.0,220500,0.034577,0.298955,3808.32,2554.32,6822.73,train
GQdbOb4bg0A_560.wav,22050,10.0,220500,0.019979,0.139076,2718.49,2677.82,5699.68,train
zdi_F9GaK4s_340.wav,22050,10.0,220500,0.050956,0.197149,3134.13,2590.65,6108.14,train
Sw0CAONrBSk_30.wav,22050,10.0,220500,0.283892,0.161491,2391.44,1906.62,4901.5,train
nSKW8QbXrZ4_10.wav,22050,10.0,220500,0.03612,0.09876,2456.7,2936.82,5961.67,train
lcyDkGrctLg_30.wav,22050,10.0,220500,0.053756,0.216025,2952.93,2161.72,5277.88,train
DbJow2Zyl90_140.wav,22050,10.0,220500,0.026554,0.169908,3079.67,2891.4,6429.04,train
68Wiv4EQcto_20.wav,22050,10.0,220500,0.241184,0.144092,2589.87,2540.46,5313.8,train
D-S2oNWSdPg_13.wav,22050,9.797,216022,0.125515,0.133249,1689.62,1121.1,2819.17,train
80J0eeEJZTo_30.wav,22050,10.0,220500,0.057049,0.132195,2606.5,2637.07,5721.36,train
l_etyEdu9fQ_170.wav,22050,10.0,220500,0.008629,0.214188,2344.2,1487.58,4057.41,train
GScLrxeTArY_320.wav,22050,10.0,220500,0.056016,0.241268,3682.78,2933.89,7141.9,train
Dmk7QEyh9U4_0.wav,22050,4.853,107008,0.627668,0.001304,654.14,1425.91,1333.21,train
L1u5hUhdSsA_18.wav,22050,9.585,211356,0.249041,0.038026,1325.18,2085.15,2836.39,train
RyrRQmo9S3c_70.wav,22050,10.0,220500,0.039442,0.148677,2572.56,2351.47,4948.27,train
NKjrapxGZOc_20.wav,22050,10.0,220500,0.073997,0.080487,1794.21,1667.83,4030.16,train
GcLZnNZjr4I_40.wav,22050,10.0,220500,0.119488,0.17187,2503.07,1973.47,4946.77,train
JRo9_z3ZBJs_30.wav,22050,10.0,220500,0.080928,0.041482,1455.54,2232.4,3141.37,train
R1MgJt8iRrk_10.wav,22050,10.0,220500,0.060222,0.144643,2439.53,2094.78,4501.31,train
gM-J_R1Cr-Y_10.wav,22050,10.0,220500,0.033691,0.133559,2388.06,2364.73,4860.61,train
1gD2alPAZfM_22.wav,22050,10.0,220500,0.096789,0.042576,1108.07,1383.01,2463.43,train
WV8sDPrzxlo_30.wav,22050,10.0,220500,0.018628,0.410991,4892.19,2946.89,8472.59,train
AwJBRKvN0Jk_30.wav,22050,10.0,220500,0.060748,0.12664,2337.92,2249.61,4624.22,train
aenAgdRwYdM_50.wav,22050,10.0,220500,0.035331,0.106667,3020.55,2709.62,6035.79,train
t4R_IMRxJKY_260.wav,22050,10.0,220500,0.064863,0.127194,2188.78,2063.87,4291.28,train
QYVj-mmxxug_330.wav,22050,10.0,220500,0.143559,0.160316,2554.72,2127.61,4714.5,train
4bzpXaskaSc_20.wav,22050,10.0,220500,0.027289,0.194931,3276.99,2857.22,6929.42,train
4hjW385XyHE_30.wav,22050,10.0,220500,0.069437,0.090888,1192.11,965.24,2206.43,train
-1ZRRD2wiqE_27.wav,22050,10.0,220500,0.062304,0.049184,1627.44,2171.73,3736.01,train
xWfCqxzgG7Y_0.wav,22050,10.0,220500,0.035676,0.118479,2241.59,2158.65,4201.9,train
n31kP38FhAI_420.wav,22050,10.0,220500,0.097315,0.097134,2897.41,2801.12,6323.62,train
-HJxeIFmUd0_30.wav,22050,10.0,220500,0.102373,0.074122,1245.08,1327.29,2704.22,train
02MRwKtQ_cs_0.wav,22050,10.0,220500,0.094702,0.062116,1464.35,1765.29,3311.42,train
FIADkSQX9vU_80.wav,22050,10.0,220500,0.001899,0.402524,5040.54,2967.29,8274.27,train
9a4x6qWdJ4w_120.wav,22050,10.0,220500,0.064756,0.1424,2611.16,2250.09,4890.09,train
A2fwPWv_2vE_30.wav,22050,10.0,220500,0.041054,0.126122,2285.42,2047.11,4412.01,train
-GzzlXCLgXs_0.wav,22050,10.0,220500,0.086781,0.153246,2658.22,2405.85,5153.65,train
4vQkFq2Cxhc_0.wav,22050,5.022,110736,0.010498,0.088674,1638.57,1936.57,2458.66,train
FkTWSXPTAiM_20.wav,22050,10.0,220500,0.054085,0.156353,1879.45,1472.32,3627.12,train
bPgQTgTy6Jc_60.wav,22050,10.0,220500,0.094498,0.407436,5115.52,2536.87,8417.31,train
h3vsmGl21t8_160.wav,22050,10.0,220500,0.063481,0.196041,2866.13,2221.98,4765.98,train
o3E-apIs5BM_10.wav,22050,10.0,220500,0.008981,0.133321,2117.29,1999.81,3898.66,train
ZCXoNVJzv-M_240.wav,22050,10.0,220500,0.288006,0.049286,2049.68,2298.68,4257.63,train
I0Vagp7FAtU_50.wav,22050,10.0,220500,0.06937,0.195345,3260.91,2830.63,6846.28,train
s95mL_Zy8ug_29.wav,22050,9.22,203302,0.141042,0.247,3341.7,2230.57,5843.02,train
1uM26ON_sH0_30.wav,22050,10.0,220500,0.106365,0.159933,2319.8,2212.24,4364.7,train
Y1q2XXI5IHw_11.wav,22050,9.271,204426,0.04536,0.036613,1215.56,1939.87,2441.87,train
fHIUZOd0wo4_0.wav,22050,5.991,132096,0.178875,0.093507,1699.56,1669.78,2971.87,train
NsCQP9WttDk_30.wav,22050,10.0,220500,0.149287,0.083446,1535.12,1721.74,2929.84,train
et7_6W-A_rY_40.wav,22050,10.0,220500,0.093903,0.131088,1944.63,1707.26,3165.66,train
rCpV-e8ico0_30.wav,22050,10.0,220500,0.136078,0.104204,2059.8,2395.09,4603.03,train
I-btJhP_ki8_20.wav,22050,10.0,220500,0.064158,0.12178,2468.99,2535.74,5243.28,train
vGmN8mHhd4Q_0.wav,22050,10.0,220500,0.081843,0.183128,2889.99,2402.59,5510.33,train
0RLxUBRsoz0_30.wav,22050,10.0,220500,0.200635,0.036499,915.85,1625.87,1213.08,train
bNvVJiftHbk_30.wav,22050,10.0,220500,0.035428,0.067868,1451.35,1825.84,2533.55,train
NDo7MKmUX90_20.wav,22050,10.0,220500,0.02444,0.175237,2583.04,2142.41,4640.78,train
XWk4pYmVTYU_30.wav,22050,10.0,220500,0.008642,0.336282,3092.87,1635.55,4906.17,train
F4sBQH0AADg_70.wav,22050,10.0,220500,0.036635,0.181552,2871.22,2440.14,5650.97,train
LqGP_dmkeZA_160.wav,22050,10.0,220500,0.028309,0.130462,2579.33,2550.21,5382.38,train
W-kc7aGMq0w_30.wav,22050,10.0,220500,0.010668,0.170697,2703.79,2327.04,5484.12,train
28du3XZqMjQ_30.wav,22050,10.0,220500,0.085818,0.062309,1223.41,1331.9,2667.34,train
9qx3m-dES40_30.wav,22050,10.0,220500,0.044666,0.155617,2682.07,2590.5,5438.66,train
rpdPHEew5yI_30.wav,22050,10.0,220500,0.157041,0.127605,2539.27,2529.75,5284.98,train
Jvd71pHOSnw_40.wav,22050,10.0,220500,0.063242,0.151001,2879.68,2399.87,5449.82,train
FZ8nokJ7Vls_30.wav,22050,10.0,220500,0.114328,0.074087,1276.6,1491.39,2093.82,train
4MpQ7_Xnc-0_70.wav,22050,10.0,220500,0.242879,0.025757,631.47,887.62,1241.06,train
4QOcAfsVxq4_30.wav,22050,10.0,220500,0.248726,0.214983,2839.54,2198.83,5653.89,train
JC8TDJnubFg_11.wav,22050,9.387,206986,0.009451,0.360734,4602.08,2884.66,7887.08,train
cuD0ucc0ZFM_18.wav,22050,9.632,212380,0.070282,0.199579,3243.33,2933.41,6735.12,train
netONYxvG5Y_13.wav,22050,9.059,199750,0.125249,0.068886,2076.2,2059.24,4608.71,train
lJ6fEVn7IlM_180.wav,22050,10.0,220500,0.025424,0.057039,1103.47,1341.42,1802.17,train
GmPWCf772rw_520.wav,22050,10.0,220500,0.059955,0.245817,3522.21,2640.97,6615.61,train
0k2sJx7E3Qk_30.wav,22050,10.0,220500,0.049477,0.077842,1589.66,1795.27,3387.18,train
QN_184AMOWE_540.wav,22050,10.0,220500,0.056286,0.078943,1915.82,1937.9,3988.36,train
CzJ5ikQAPHE_260.wav,22050,10.0,220500,0.163635,0.06869,1644.73,1809.29,3405.17,train
VPv39fqreL8_30.wav,22050,10.0,220500,0.006623,0.125689,2245.21,1923.15,4320.01,train
RiJCnOU3bCw_0.wav,22050,10.0,220500,0.015331,0.093623,1834.24,2050.54,3621.15,train
82_Fggnh14o_20.wav,22050,10.0,220500,0.075168,0.094193,1894.43,1920.11,4060.08,train
0T0MFoavHic_30.wav,22050,10.0,220500,0.042753,0.09532,1956.24,2104.05,3671.19,train
3jmOv2yFt-w_6.wav,22050,9.232,203572,0.093746,0.208782,3569.69,2986.51,7256.72,train
bwIgrNId-7o_0.wav,22050,10.0,220500,0.06335,0.106485,1554.76,1281.04,2877.61,train
iBCBETgawkc_90.wav,22050,10.0,220500,0.215305,0.064605,1782.81,2095.57,3884.92,train
y1xBCkiQYlE_6.wav,22050,9.1,200644,0.212331,0.087235,1179.99,761.79,1697.28,train
BgTDEhdIiew_30.wav,22050,10.0,220500,0.107626,0.172608,2704.19,2075.76,4818.74,train
BUbH73jR-zw_0.wav,22050,4.598,101376,0.063614,0.123543,2193.09,1458.93,3694.46,train
9_GkIqp37rw_260.wav,22050,10.0,220500,0.166333,0.142331,2426.85,2290.49,4973.37,train
JYF9ad3T9jc_110.wav,22050,10.0,220500,0.276572,0.104978,2249.46,2128.04,4434.54,train
3WOU1MkZU-g_0.wav,22050,3.669,80896,0.103533,0.169111,2751.56,2268.47,5062.94,train
BpeoQeX8S4Q_530.wav,22050,10.0,220500,0.136443,0.113827,2037.75,1834.14,3804.06,train
CSMRvrUnsdA_510.wav,22050,10.0,220500,0.084949,0.189756,3517.39,2835.11,6742.69,train
IGwIb6aBJyM_30.wav,22050,10.0,220500,0.232855,0.110617,1439.52,972.21,2529.25,train
9Fohz20ARUQ_3.wav,22050,10.0,220500,0.098233,0.147461,2436.57,2184.12,4752.69,train
3OwfNUnfq9g_18.wav,22050,9.492,209308,0.227155,0.114105,2046.28,1961.52,3799.45,train
7CrU_VpMADs_10.wav,22050,10.0,220500,0.033616,0.1003,2146.87,2251.68,4415.21,train
CROqUhmRysU_100.wav,22050,10.0,220500,0.069212,0.355395,4587.48,3041.17,8413.34,train
OF8M0Fl2CUY_110.wav,22050,10.0,220500,0.10617,0.182408,2946.34,2401.81,5377.86,train
ajetxjirSyw_350.wav,22050,10.0,220500,0.015033,0.147155,2203.51,2223.42,4021.89,train
mBSUWuiG0Hg_0.wav,22050,10.0,220500,0.166658,0.074329,1150.73,959.72,2150.27,train
pi-G2xO2N-g_0.wav,22050,10.0,220500,0.07513,0.085344,1491.73,1480.6,3014.87,train
EkJaPrZCRoM_18.wav,22050,10.0,220500,0.129464,0.07619,1662.49,2098.07,2682.36,train
u8wKmmI7HVM_160.wav,22050,10.0,220500,0.067132,0.188112,3201.16,2737.37,6533.53,train
K7jnZ3-IkXY_190.wav,22050,10.0,220500,0.188913,0.22599,3219.91,2528.21,5976.76,train
Mij5GuoZ65s_90.wav,22050,10.0,220500,0.023969,0.050432,1337.75,1838.04,2388.89,train
3Ueq-zgX17I_20.wav,22050,10.0,220500,0.33485,0.120496,1743.42,1076.07,2982.3,train
7_1fP7tA2W8_160.wav,22050,10.0,220500,0.020419,0.168895,1828.76,1246.89,3269.77,train
3VuF88rXuzM_25.wav,22050,9.412,207534,0.023372,0.079405,1803.79,1980.24,3577.91,train
t4_tU-zSF-c_0.wav,22050,10.0,220500,0.10438,0.052951,1155.64,1333.07,2116.75,train
Rkue0DauHWA_20.wav,22050,10.0,220500,0.172049,0.110465,1429.81,1115.37,2780.11,train
BNi6uWIYYbc_30.wav,22050,10.0,220500,0.117162,0.128992,2399.37,2361.79,4798.16,train
k_hKA8bfNAM_30.wav,22050,10.0,220500,0.045178,0.144313,2641.13,2472.3,5258.25,train
-uTWiuNdiIg_30.wav,22050,10.0,220500,0.033557,0.080765,1675.94,1850.92,3126.34,train
ib3gLv8yhlU_30.wav,22050,10.0,220500,0.028175,0.096988,1889.99,1933.64,3630.94,train
aaEfIElE_Io_440.wav,22050,10.0,220500,0.052506,0.499916,5670.58,2957.91,9215.04,train
Arr6a7wJ5Fo_0.wav,22050,10.0,220500,0.081706,0.161627,2866.44,2456.74,5511.15,train
16myZFWKlGU_60.wav,22050,10.0,220500,0.219508,0.134339,2968.67,2789.55,6403.98,train
fKBmVZIhOHk_400.wav,22050,10.0,220500,0.083364,0.119161,1790.43,1369.51,3305.6,train
V7GyCQegZGk_180.wav,22050,10.0,220500,0.128983,0.497167,5732.63,2228.99,7917.82,train
qYs2u-RNX8E_30.wav,22050,10.0,220500,0.043318,0.15602,2318.67,1933.87,4712.12,train
65xggirg8oc_190.wav,22050,10.0,220500,0.207733,0.144529,2365.12,1918.25,4197.18,train
F_3CsFs49Cc_340.wav,22050,10.0,220500,0.039308,0.120966,3223.19,3098.93,7151.87,train
S5XnbGnaP_w_30.wav,22050,10.0,220500,0.06571,0.100916,1606.7,1359.01,3096.51,train
zU4MJTBtaZo_250.wav,22050,10.0,220500,0.05021,0.078944,1851.28,2207.78,3776.9,train
5dTvDc9uDQc_330.wav,22050,10.0,220500,0.01509,0.222713,3502.15,2863.32,7174.83,train
m1RVhanZsbE_390.wav,22050,10.0,220500,0.088859,0.260337,4005.6,3012.68,7374.9,train
vw7Q_igBDZw_100.wav,22050,10.0,220500,0.106035,0.084945,1511.92,1515.42,3436.52,train
2vB-rJMFoPo_30.wav,22050,10.0,220500,0.019172,0.163818,2579.81,2171.32,4828.78,train
JBSvJus1GMI_140.wav,22050,10.0,220500,0.213392,0.071466,1721.81,1622.5,3252.89,train
hA-FOvei7f8_20.wav,22050,10.0,220500,0.307294,0.0981,1262.97,904.89,2039.76,train
6LmTXBwM7Ng_0.wav,22050,10.0,220500,0.15936,0.214864,2668.5,1598.34,3515.26,train
nSQbKFi4l_c_18.wav,22050,9.037,199266,0.221565,0.152676,1985.08,1418.88,3767.01,train
ZVInBcdg7kQ_23.wav,22050,9.531,210162,0.01297,0.196512,2325.95,1508.54,4088.66,train
25Poj_2wBlM_30.wav,22050,10.0,220500,0.055208,0.155233,2578.3,2317.92,4939.27,train
V7Lja6G3VsI_0.wav,22050,10.0,220500,0.032283,0.140995,2315.67,2081.94,4196.98,train
3KTfPhZ3UsI_30.wav,22050,10.0,220500,0.038028,0.076972,1861.13,2274.68,4119.91,train
X0ONwRaWi8A_220.wav,22050,10.0,220500,0.128691,0.173211,2911.13,2586.51,5992.58,train
yp5Oj2JX264_150.wav,22050,10.0,220500,0.040714,0.192949,3248.52,2837.54,6908.71,train
KsOOr4aDfAA_30.wav,22050,10.0,220500,0.045087,0.035435,1473.45,2394.13,3471.87,train
CeG3hX3Twyk_110.wav,22050,10.0,220500,0.006121,0.10149,2376.39,2239.59,4655.84,train
E2SZdKS7Yco_0.wav,22050,6.0,132300,0.025961,0.066795,1184.25,1177.14,2458.11,train
jPhDXknWomg_30.wav,22050,10.0,220500,0.047261,0.182061,3174.9,2947.44,6894.82,train
57SLBsqSK_g_20.wav,22050,10.0,220500,0.041885,0.148822,1937.02,1415.11,3628.04,train
pIPrw_6lY8M_11.wav,22050,9.939,219162,0.045429,0.202192,2675.62,1927.39,3992.1,train
COrIlqowSrY_20.wav,22050,10.0,220500,0.005984,0.136917,2268.74,2122.08,4723.92,train
iKL8BOQDseQ_20.wav,22050,10.0,220500,0.073734,0.157125,2980.11,2755.65,6460.39,train
EsGgEsFL1xQ_30.wav,22050,10.0,220500,0.029157,0.20615,2581.46,1471.06,4308.09,train
ZLQj1K8kJ24_40.wav,22050,10.0,220500,0.061658,0.119295,2374.27,2345.97,4696.41,train
bcUP5mnjP_A_30.wav,22050,10.0,220500,0.165212,0.134109,2564.68,2696.25,5776.87,train
BhTdyKglUjw_410.wav,22050,10.0,220500,0.066308,0.157496,1493.88,932.68,2569.12,train
y8it-Qw4DAM_40.wav,22050,10.0,220500,0.07016,0.16332,2682.72,2259.97,5168.82,train
5LRpwqvVScg_30.wav,22050,10.0,220500,0.155399,0.053641,1614.28,1944.73,3440.89,train
cXQ62T3Zr9c_60.wav,22050,10.0,220500,0.022251,0.160425,3023.65,2831.48,6405.38,train
-IHAaycWLLo_30.wav,22050,10.0,220500,0.085747,0.212999,2399.85,1214.24,2852.05,train
5s-eanGZ5Cs_30.wav,22050,10.0,220500,0.137387,0.10006,1759.04,1702.97,3176.85,train
YtEIlU7vNCU_10.wav,22050,10.0,220500,0.150465,0.13673,2128.32,1659.03,3344.57,train
m1scju6yZkQ_430.wav,22050,10.0,220500,0.090136,0.045131,968.07,1528.63,1229.97,train
9n-256gtzXE_350.wav,22050,10.0,220500,0.257171,0.021884,915.4,1617.29,1911.76,train
0Y0A5yQO9eY_30.wav,22050,10.0,220500,0.035547,0.181557,2952.15,2595.41,6039.04,train
Tj5kwkMndP0_30.wav,22050,10.0,220500,0.049505,0.115614,2479.51,2607.84,5356.25,train
W_leUwk0ues_30.wav,22050,10.0,220500,0.185836,0.174028,3001.37,2535.31,5607.28,train
x0NgGwV8e-s_220.wav,22050,10.0,220500,0.115129,0.231743,3307.69,2443.33,6135.76,train
NINuIWNg9iY_30.wav,22050,10.0,220500,0.093758,0.182652,1884.32,1038.11,3023.54,train
ijrTNxxF9kg_140.wav,22050,10.0,220500,0.125473,0.109672,2466.24,2611.98,5396.62,train
sIkYq2S2td8_260.wav,22050,10.0,220500,0.062177,0.091428,1965.41,2163.03,3771.91,train
Z43v54S_zPQ_120.wav,22050,10.0,220500,0.084891,0.124338,2413.2,2295.39,4563.54,train
WrViqbnOuFE_50.wav,22050,10.0,220500,0.087877,0.495754,5272.59,2656.79,8282.24,train
5r2HSaaJXoQ_30.wav,22050,10.0,220500,0.068826,0.182156,2663.68,2057.92,4774.2,train
hJbVnIV_wp0_30.wav,22050,10.0,220500,0.044333,0.104127,1839.64,1883.39,3412.84,train
3BBnKRKN3ZY_290.wav,22050,10.0,220500,0.035344,0.074631,1986.94,2438.11,4688.64,train
fBcxJG5uzVA_10.wav,22050,10.0,220500,0.158656,0.153822,2520.53,2224.4,4877.0,train
-l52vyDl7aw_10.wav,22050,10.0,220500,0.21863,0.070274,2182.86,2731.36,5476.4,train
iPrYvxj3AEI_50.wav,22050,10.0,220500,0.150543,0.107442,1895.19,1976.77,3522.05,train
j-q-smpH104_0.wav,22050,10.0,220500,0.084014,0.205164,3410.82,2166.02,5915.16,train
IKUBRpWF2S4_30.wav,22050,10.0,220500,0.072318,0.090298,2444.97,2823.05,5821.11,train
G4uM7gq3f48_550.wav,22050,10.0,220500,0.07037,0.087545,2018.16,2371.62,4353.65,train
3k5ozDCyWjs_30.wav,22050,10.0,220500,0.065248,0.202168,2706.8,2104.83,4638.01,train
_ZZOFocpPN8_100.wav,22050,10.0,220500,0.046803,0.17701,2987.33,2263.21,5145.29,train
ng2Fw4gBHi4_30.wav,22050,10.0,220500,0.110586,0.197543,2818.92,2193.69,4940.62,train
UiBFqRnnXZw_0.wav,22050,10.0,220500,0.05408,0.384153,4351.57,2407.38,7015.03,train
epTSs0EWVVM_30.wav,22050,10.0,220500,0.227059,0.146967,3017.92,2636.94,5984.08,train
3yxrcjvnQSQ_30.wav,22050,10.0,220500,0.055736,0.197897,3223.7,2755.43,6429.96,train
3r3q2udMLk8_30.wav,22050,10.0,220500,0.058485,0.082278,1971.8,2303.71,4327.87,train
6fZJkyo4_M0_110.wav,22050,10.0,220500,0.065554,0.576119,6126.75,2637.41,8759.29,train
0P0dPO91GP4_30.wav,22050,10.0,220500,0.182592,0.236947,2959.05,1971.22,4785.32,train
4a3koyan2SE_140.wav,22050,10.0,220500,0.02013,0.094551,1776.5,1918.4,3760.74,train
k4YscEJDfyo_300.wav,22050,10.0,220500,0.13083,0.205505,3130.74,2524.57,5890.18,train
NhkdJPUXVHY_510.wav,22050,10.0,220500,0.036605,0.152874,2828.08,2517.41,5766.35,train
TwDZYizpLi0_30.wav,22050,10.0,220500,0.036041,0.185188,3044.36,2724.81,6404.1,train
EJaYB8UmdDQ_170.wav,22050,10.0,220500,0.094081,0.367749,4566.0,2755.17,7802.79,train
Z54pSnNw2iM_30.wav,22050,10.0,220500,0.093781,0.12248,2507.39,2315.66,4891.53,train
aGuonxvHrro_10.wav,22050,10.0,220500,0.00535,0.170134,2379.08,2031.23,4795.63,train
Zg1a0dYoZSo_30.wav,22050,10.0,220500,0.095949,0.109446,2126.46,2112.97,4097.28,train
AuUPe9L7cNc_30.wav,22050,10.0,220500,0.005049,0.229513,3656.59,2943.75,7224.56,train
8-NdOdHi7Aw_20.wav,22050,10.0,220500,0.765069,0.089896,1774.78,1693.03,3383.94,train
VIXAX78f5DE_6.wav,22050,9.441,208180,0.151325,0.069614,1631.12,2089.45,3322.2,train
QBFokeiRRSM_30.wav,22050,10.0,220500,0.107771,0.098558,2244.0,2466.18,4745.4,train
h-i01XSr08Q_20.wav,22050,10.0,220500,0.217017,0.328164,4158.08,2024.73,6571.35,train
3JT0hwWyKu8_150.wav,22050,10.0,220500,0.004288,0.183817,2772.91,2524.69,5467.16,train
C-qfG-cGh-c_80.wav,22050,10.0,220500,0.165569,0.067356,1832.13,2393.39,4159.81,train
GpujkhHEAmQ_14.wav,22050,9.754,215076,0.041895,0.108407,1381.32,1017.23,2512.86,train
